item_id,date,p10,p50,p90
client_295,2014-12-30T22:00:00Z,96.5688552856,104.0548477173,112.6985473633
client_295,2014-12-30T23:00:00Z,74.1092300415,82.6460037231,89.8449554443
client_295,2014-12-31T00:00:00Z,65.6989135742,73.1104507446,79.5290985107
client_295,2014-12-31T01:00:00Z,58.5000953674,65.6867218018,71.8233032227
client_295,2014-12-31T02:00:00Z,56.9890022278,63.9561882019,70.1356811523
client_295,2014-12-31T03:00:00Z,55.7703018188,62.5924758911,68.2154083252
client_295,2014-12-31T04:00:00Z,58.3652267456,63.5612716675,69.7726898193
client_295,2014-12-31T05:00:00Z,52.4459877014,58.1044120789,62.7632141113
client_295,2014-12-31T06:00:00Z,53.0523262024,59.472202301,63.9927635193
client_295,2014-12-31T07:00:00Z,73.7589187622,79.7138824463,86.3769378662
client_295,2014-12-31T08:00:00Z,81.8843536377,89.5033035278,98.8699569702
client_295,2014-12-31T09:00:00Z,86.3351211548,94.9835662842,102.4320068359
client_295,2014-12-31T10:00:00Z,100.4243011475,111.7699508667,119.9440841675
client_295,2014-12-31T11:00:00Z,94.8290252686,107.0601959229,117.8323974609
client_295,2014-12-31T12:00:00Z,97.0946426392,106.5450592041,116.9445800781
client_295,2014-12-31T13:00:00Z,92.4645004272,107.2317428589,117.9739761353
client_295,2014-12-31T14:00:00Z,89.9957046509,102.0808944702,113.6219329834
client_295,2014-12-31T15:00:00Z,88.4811630249,101.0007476807,111.0012893677
client_295,2014-12-31T16:00:00Z,92.7743682861,104.6474609375,114.7544250488
client_295,2014-12-31T17:00:00Z,97.0708847046,107.3753738403,117.5790557861
client_295,2014-12-31T18:00:00Z,98.6439971924,108.2045669556,119.872215271
client_295,2014-12-31T19:00:00Z,100.3611831665,111.9248428345,118.8062591553
client_295,2014-12-31T20:00:00Z,96.5402908325,106.6699981689,116.1135101318
client_295,2014-12-31T21:00:00Z,90.9602890015,101.0471115112,111.4833068848
client_295,2014-12-31T22:00:00Z,87.2228851318,96.7728347778,105.9709625244
client_295,2014-12-31T23:00:00Z,69.5921325684,77.0903167725,86.6693725586
client_295,2015-01-01T00:00:00Z,61.9900550842,69.561706543,76.3443069458
client_306,2014-12-30T13:00:00Z,911.186706543,962.5355834961,1018.1801147461
client_306,2014-12-30T14:00:00Z,874.7529907227,926.2376708984,975.2529296875
client_306,2014-12-30T15:00:00Z,850.2015380859,909.4962768555,974.2489013672
client_306,2014-12-30T16:00:00Z,871.1536865234,925.4922485352,980.9276123047
client_306,2014-12-30T17:00:00Z,891.9411010742,952.2375488281,1000.6781616211
client_306,2014-12-30T18:00:00Z,919.6657104492,985.6007080078,1062.0222167969
client_306,2014-12-30T19:00:00Z,907.4869384766,970.9208984375,1024.1000976562
client_306,2014-12-30T20:00:00Z,900.2711791992,948.0036621094,1011.6031494141
client_306,2014-12-30T21:00:00Z,833.4218139648,874.4461669922,918.442565918
client_306,2014-12-30T22:00:00Z,813.0809326172,857.0256958008,907.266784668
client_306,2014-12-30T23:00:00Z,650.4738769531,699.5762939453,748.1958618164
client_306,2014-12-31T00:00:00Z,421.9294128418,471.1885986328,507.7102050781
client_306,2014-12-31T01:00:00Z,346.6888122559,379.6804504395,412.7105712891
client_306,2014-12-31T02:00:00Z,341.8680725098,372.8077392578,402.426940918
client_306,2014-12-31T03:00:00Z,333.435333252,361.0991821289,386.5392150879
client_306,2014-12-31T04:00:00Z,335.7973937988,362.4128112793,395.2187805176
client_306,2014-12-31T05:00:00Z,360.6197814941,388.6711425781,411.4718933105
client_306,2014-12-31T06:00:00Z,349.9618835449,389.3061218262,429.2172851562
client_306,2014-12-31T07:00:00Z,466.2066040039,498.2927246094,538.880859375
client_306,2014-12-31T08:00:00Z,664.6885986328,716.8622436523,774.1753540039
client_306,2014-12-31T09:00:00Z,696.0721435547,762.5708007812,831.3506469727
client_306,2014-12-31T10:00:00Z,830.3264160156,893.5595092773,966.7311401367
client_306,2014-12-31T11:00:00Z,826.1950073242,889.8381958008,1008.1312866211
client_306,2014-12-31T12:00:00Z,790.4963378906,873.5596923828,961.6907958984
client_306,2014-12-31T13:00:00Z,792.5291137695,881.5933837891,976.8582763672
client_306,2014-12-31T14:00:00Z,778.6234130859,859.877746582,941.7749023438
client_306,2014-12-31T15:00:00Z,783.6288452148,861.66015625,931.8472290039
client_306,2014-12-31T16:00:00Z,791.6387939453,881.9515380859,940.6637573242
client_306,2014-12-31T17:00:00Z,828.1875610352,895.8958740234,979.0653686523
client_306,2014-12-31T18:00:00Z,839.3475952148,903.8538818359,979.9836425781
client_306,2014-12-31T19:00:00Z,807.5931396484,868.2910766602,945.6533203125
client_306,2014-12-31T20:00:00Z,786.8762817383,840.8444213867,900.6551513672
client_306,2014-12-31T21:00:00Z,676.6724243164,760.7357788086,818.1340332031
client_306,2014-12-31T22:00:00Z,689.9286499023,734.9428710938,788.1381835938
client_306,2014-12-31T23:00:00Z,524.4892578125,583.2222290039,628.9866333008
client_306,2015-01-01T00:00:00Z,344.2329406738,393.2815551758,432.2499084473
client_36,2014-12-30T13:00:00Z,127.6693649292,134.2691497803,143.2853240967
client_36,2014-12-30T14:00:00Z,115.4378509521,125.5269012451,136.2149047852
client_36,2014-12-30T15:00:00Z,120.2264938354,130.5013580322,140.2383117676
client_36,2014-12-30T16:00:00Z,126.2110366821,136.2088165283,146.0077209473
client_36,2014-12-30T17:00:00Z,131.8495941162,141.1800842285,151.7242126465
client_36,2014-12-30T18:00:00Z,157.5200042725,172.0045471191,187.3001708984
client_36,2014-12-30T19:00:00Z,205.6155090332,223.3285064697,240.2548217773
client_36,2014-12-30T20:00:00Z,221.6382751465,240.3612976074,256.0531005859
client_36,2014-12-30T21:00:00Z,202.7122650146,222.3585662842,236.8201446533
client_36,2014-12-30T22:00:00Z,187.9568481445,204.9862518311,223.5196228027
client_36,2014-12-30T23:00:00Z,168.6482849121,186.3190002441,206.972076416
client_36,2014-12-31T00:00:00Z,156.5297393799,169.2295227051,185.2370605469
client_36,2014-12-31T01:00:00Z,128.8180084229,141.7841033936,154.0445251465
client_36,2014-12-31T02:00:00Z,106.9123382568,122.0348739624,134.0131378174
client_36,2014-12-31T03:00:00Z,101.4963684082,110.748626709,125.647026062
client_36,2014-12-31T04:00:00Z,104.7559051514,113.8675842285,129.0337524414
client_36,2014-12-31T05:00:00Z,95.1961364746,104.2532958984,114.9662628174
client_36,2014-12-31T06:00:00Z,93.8969345093,101.0217514038,110.0489501953
client_36,2014-12-31T07:00:00Z,94.3595504761,103.859954834,113.11328125
client_36,2014-12-31T08:00:00Z,120.6822052002,132.3219146729,142.5683441162
client_36,2014-12-31T09:00:00Z,117.7159957886,131.4651794434,141.2941741943
client_36,2014-12-31T10:00:00Z,123.6290588379,135.4270324707,144.6662750244
client_36,2014-12-31T11:00:00Z,122.793296814,133.9150848389,147.2637481689
client_36,2014-12-31T12:00:00Z,126.7885665894,139.6109771729,152.3564758301
client_36,2014-12-31T13:00:00Z,131.7698059082,143.2205047607,157.3355255127
client_36,2014-12-31T14:00:00Z,120.0020828247,133.5810852051,148.6071624756
client_36,2014-12-31T15:00:00Z,125.835105896,135.4361114502,150.9740447998
client_36,2014-12-31T16:00:00Z,130.959274292,142.5068664551,156.3864593506
client_36,2014-12-31T17:00:00Z,130.3455505371,142.0786132812,156.8131103516
client_36,2014-12-31T18:00:00Z,155.3058013916,174.0412902832,189.7768554688
client_36,2014-12-31T19:00:00Z,211.6834869385,228.6332550049,251.9878845215
client_36,2014-12-31T20:00:00Z,213.143951416,238.8222351074,260.4266662598
client_36,2014-12-31T21:00:00Z,194.1157226562,212.5735473633,236.3227233887
client_36,2014-12-31T22:00:00Z,179.3053894043,196.9479064941,224.6091918945
client_36,2014-12-31T23:00:00Z,164.062210083,182.2123260498,206.5093231201
client_36,2015-01-01T00:00:00Z,152.2330322266,166.6788330078,185.6135253906
client_47,2014-12-30T13:00:00Z,23.014837265,25.1396636963,26.7508792877
client_47,2014-12-30T14:00:00Z,20.2518062592,22.5414028168,24.0572719574
client_47,2014-12-30T15:00:00Z,18.4388275146,20.9614276886,23.5641593933
client_47,2014-12-30T16:00:00Z,17.6347789764,19.7310447693,21.5505027771
client_47,2014-12-30T17:00:00Z,15.9622173309,18.1297988892,19.9710693359
client_47,2014-12-30T18:00:00Z,19.1298866272,21.9819660187,23.8874588013
client_47,2014-12-30T19:00:00Z,22.7456989288,24.8974571228,28.0610370636
client_47,2014-12-30T20:00:00Z,24.6732215881,27.0258750916,30.2049999237
client_47,2014-12-30T21:00:00Z,24.600938797,27.5297355652,30.7838134766
client_47,2014-12-30T22:00:00Z,22.9120235443,25.2505970001,28.3411235809
client_47,2014-12-30T23:00:00Z,21.2815723419,23.9425754547,26.8941917419
client_47,2014-12-31T00:00:00Z,21.1246185303,22.6665668488,25.1661262512
client_47,2014-12-31T01:00:00Z,19.4307060242,21.6699829102,23.7022647858
client_47,2014-12-31T02:00:00Z,18.3430500031,20.0275554657,22.1170082092
client_47,2014-12-31T03:00:00Z,16.9788951874,18.7940731049,20.9803237915
client_47,2014-12-31T04:00:00Z,15.9460868835,17.9133834839,20.0590763092
client_47,2014-12-31T05:00:00Z,16.0767192841,18.150100708,19.8370800018
client_47,2014-12-31T06:00:00Z,16.6261882782,17.9033279419,19.9160461426
client_47,2014-12-31T07:00:00Z,16.8876075745,18.6007137299,20.3138446808
client_47,2014-12-31T08:00:00Z,16.1858406067,17.9747104645,19.9463348389
client_47,2014-12-31T09:00:00Z,16.992855072,18.9406242371,21.1339550018
client_47,2014-12-31T10:00:00Z,19.7798633575,22.3876094818,24.8744049072
client_47,2014-12-31T11:00:00Z,21.7798652649,24.5039691925,26.3475265503
client_47,2014-12-31T12:00:00Z,23.6508483887,26.1067504883,28.7880058289
client_47,2014-12-31T13:00:00Z,25.4040222168,27.684387207,29.7852668762
client_47,2014-12-31T14:00:00Z,23.1718978882,26.3303413391,28.4121303558
client_47,2014-12-31T15:00:00Z,21.292798996,23.6156101227,26.0471744537
client_47,2014-12-31T16:00:00Z,19.0706691742,21.6695346832,23.6841907501
client_47,2014-12-31T17:00:00Z,17.3698806763,19.920835495,22.1064472198
client_47,2014-12-31T18:00:00Z,20.2110977173,23.4035282135,25.6791114807
client_47,2014-12-31T19:00:00Z,23.8773574829,26.7739887238,29.5190849304
client_47,2014-12-31T20:00:00Z,25.0429992676,28.0025978088,30.8821716309
client_47,2014-12-31T21:00:00Z,24.4780731201,27.6376647949,30.4166069031
client_47,2014-12-31T22:00:00Z,22.2440814972,24.5584697723,27.7196598053
client_47,2014-12-31T23:00:00Z,21.0609951019,23.2235584259,27.1443138123
client_47,2015-01-01T00:00:00Z,20.5023078918,22.8581943512,25.290019989
client_124,2014-12-30T13:00:00Z,48.8691673279,54.8090171814,63.5529174805
client_124,2014-12-30T14:00:00Z,50.731262207,56.8504180908,65.3205871582
client_124,2014-12-30T15:00:00Z,44.2784004211,51.2545890808,60.3650360107
client_124,2014-12-30T16:00:00Z,40.7842178345,47.2687797546,55.6296577454
client_124,2014-12-30T17:00:00Z,40.3633537292,47.2088699341,53.6406478882
client_124,2014-12-30T18:00:00Z,45.3569068909,52.3045158386,61.2645797729
client_124,2014-12-30T19:00:00Z,52.8138580322,62.2934265137,70.6055221558
client_124,2014-12-30T20:00:00Z,60.0265541077,67.672164917,77.4670333862
client_124,2014-12-30T21:00:00Z,61.4917869568,71.6446990967,80.6519165039
client_124,2014-12-30T22:00:00Z,58.2771453857,65.5791549683,72.6493835449
client_124,2014-12-30T23:00:00Z,54.702167511,63.5287590027,72.5972213745
client_124,2014-12-31T00:00:00Z,49.1925468445,58.2874603271,68.4718322754
client_124,2014-12-31T01:00:00Z,36.030090332,42.3308372498,50.2116088867
client_124,2014-12-31T02:00:00Z,29.7388515472,35.1018981934,41.9957847595
client_124,2014-12-31T03:00:00Z,12.0458917618,18.4162940979,23.7091636658
client_124,2014-12-31T04:00:00Z,11.4523668289,15.7695770264,19.4839553833
client_124,2014-12-31T05:00:00Z,7.545800209,11.2098083496,14.4966602325
client_124,2014-12-31T06:00:00Z,6.5536856651,9.4189510345,12.6681566238
client_124,2014-12-31T07:00:00Z,7.6493239403,10.3049516678,12.4649276733
client_124,2014-12-31T08:00:00Z,8.4738788605,10.787607193,13.2616014481
client_124,2014-12-31T09:00:00Z,14.5361804962,17.7861976624,21.1233348846
client_124,2014-12-31T10:00:00Z,28.7790031433,34.863193512,42.6244659424
client_124,2014-12-31T11:00:00Z,38.75440979,50.3867874146,67.9449081421
client_124,2014-12-31T12:00:00Z,37.4218177795,52.1651382446,66.9206695557
client_124,2014-12-31T13:00:00Z,48.4418029785,58.5194129944,75.7501754761
client_124,2014-12-31T14:00:00Z,45.2262573242,57.1886825562,73.4964141846
client_124,2014-12-31T15:00:00Z,37.4342308044,50.4301185608,65.6998138428
client_124,2014-12-31T16:00:00Z,36.3421630859,47.1559257507,60.241191864
client_124,2014-12-31T17:00:00Z,35.1934738159,46.7900924683,58.581703186
client_124,2014-12-31T18:00:00Z,38.1617736816,49.649143219,60.6572647095
client_124,2014-12-31T19:00:00Z,46.5379104614,55.1322555542,69.193397522
client_124,2014-12-31T20:00:00Z,48.4516220093,58.7058334351,73.9719390869
client_124,2014-12-31T21:00:00Z,41.5547943115,57.4753608704,72.8667297363
client_124,2014-12-31T22:00:00Z,32.170791626,49.4815635681,61.1662902832
client_124,2014-12-31T23:00:00Z,35.3037490845,44.7693557739,58.9832992554
client_124,2015-01-01T00:00:00Z,33.2412948608,43.9304847717,54.1386985779
client_158,2014-12-30T13:00:00Z,79.3760757446,90.0478973389,105.7167816162
client_158,2014-12-30T14:00:00Z,72.6480331421,82.9450759888,95.3035354614
client_158,2014-12-30T15:00:00Z,57.2876625061,72.4295883179,87.1799926758
client_158,2014-12-30T16:00:00Z,63.0391845703,74.7489852905,88.8986282349
client_158,2014-12-30T17:00:00Z,68.4007797241,80.7943344116,101.9821624756
client_158,2014-12-30T18:00:00Z,75.1386184692,92.6020889282,109.1803512573
client_158,2014-12-30T19:00:00Z,74.545211792,90.6201095581,106.7413787842
client_158,2014-12-30T20:00:00Z,72.5721130371,89.0342254639,105.6784057617
client_158,2014-12-30T21:00:00Z,76.7823944092,89.7633056641,105.863494873
client_158,2014-12-30T22:00:00Z,67.6696395874,85.6082077026,101.5157928467
client_158,2014-12-30T23:00:00Z,65.381942749,80.2817687988,99.3203582764
client_158,2014-12-31T00:00:00Z,69.3132705688,88.3080596924,104.2251586914
client_158,2014-12-31T01:00:00Z,67.2283706665,85.2760162354,93.6322555542
client_158,2014-12-31T02:00:00Z,57.1440124512,73.739151001,87.1488494873
client_158,2014-12-31T03:00:00Z,28.039937973,41.3368377686,55.7019729614
client_158,2014-12-31T04:00:00Z,31.5294113159,40.0469512939,52.6726303101
client_158,2014-12-31T05:00:00Z,18.6871833801,26.0310440063,35.1040115356
client_158,2014-12-31T06:00:00Z,13.8498792648,18.6022815704,25.813495636
client_158,2014-12-31T07:00:00Z,13.4104909897,18.4120578766,24.2371520996
client_158,2014-12-31T08:00:00Z,20.440164566,26.6959877014,35.211151123
client_158,2014-12-31T09:00:00Z,66.3596343994,76.3992843628,88.8592376709
client_158,2014-12-31T10:00:00Z,70.1252288818,91.4076766968,108.1005401611
client_158,2014-12-31T11:00:00Z,62.8344612122,90.5325317383,118.2470169067
client_158,2014-12-31T12:00:00Z,54.5990943909,88.8389053345,122.7832183838
client_158,2014-12-31T13:00:00Z,52.4371185303,81.9905700684,120.6049804688
client_158,2014-12-31T14:00:00Z,54.0193557739,77.9738769531,107.0588607788
client_158,2014-12-31T15:00:00Z,55.3356666565,74.9962615967,98.0643768311
client_158,2014-12-31T16:00:00Z,59.9655647278,78.6144638062,96.9230499268
client_158,2014-12-31T17:00:00Z,53.9655075073,86.3541870117,107.1800231934
client_158,2014-12-31T18:00:00Z,71.0189819336,96.2511291504,121.7066421509
client_158,2014-12-31T19:00:00Z,67.0415496826,94.7770767212,128.1099853516
client_158,2014-12-31T20:00:00Z,68.6938552856,92.7761306763,118.9691696167
client_158,2014-12-31T21:00:00Z,64.2866744995,94.9867477417,130.7910919189
client_158,2014-12-31T22:00:00Z,66.1510543823,88.5181732178,125.5912475586
client_158,2014-12-31T23:00:00Z,64.8150024414,84.0899963379,111.669128418
client_158,2015-01-01T00:00:00Z,57.4253845215,81.9708709717,109.4779052734
client_230,2014-12-30T13:00:00Z,826.8529052734,865.0343017578,914.030090332
client_230,2014-12-30T14:00:00Z,768.9857177734,807.3102416992,844.0361328125
client_230,2014-12-30T15:00:00Z,770.8043823242,824.8772583008,858.0329589844
client_230,2014-12-30T16:00:00Z,767.5289916992,801.3056640625,839.2654418945
client_230,2014-12-30T17:00:00Z,771.7973632812,804.623046875,848.98828125
client_230,2014-12-30T18:00:00Z,838.6920776367,886.8660888672,937.4275512695
client_230,2014-12-30T19:00:00Z,865.9664916992,910.5521240234,961.4268798828
client_230,2014-12-30T20:00:00Z,842.0241699219,886.923828125,936.2208251953
client_230,2014-12-30T21:00:00Z,776.1585693359,826.7278442383,875.2265014648
client_230,2014-12-30T22:00:00Z,546.8696899414,582.5983886719,632.0521240234
client_230,2014-12-30T23:00:00Z,392.3882141113,422.1257019043,457.9095458984
client_230,2014-12-31T00:00:00Z,331.3046264648,356.2665405273,387.7015686035
client_230,2014-12-31T01:00:00Z,300.5069885254,327.4740600586,360.567199707
client_230,2014-12-31T02:00:00Z,323.6546325684,344.1482543945,373.0574951172
client_230,2014-12-31T03:00:00Z,297.0355224609,317.9692382812,340.207611084
client_230,2014-12-31T04:00:00Z,303.398651123,329.2603149414,355.3030700684
client_230,2014-12-31T05:00:00Z,303.8564758301,333.4185180664,368.9967041016
client_230,2014-12-31T06:00:00Z,435.0079345703,471.4551391602,508.6027832031
client_230,2014-12-31T07:00:00Z,683.5832519531,725.3537597656,783.9584350586
client_230,2014-12-31T08:00:00Z,713.669128418,793.6274414062,872.3814697266
client_230,2014-12-31T09:00:00Z,690.5362548828,771.9852294922,851.3040771484
client_230,2014-12-31T10:00:00Z,686.8594970703,770.7282104492,854.5277099609
client_230,2014-12-31T11:00:00Z,687.6525878906,761.3754882812,842.6538085938
client_230,2014-12-31T12:00:00Z,682.6011352539,748.9752807617,828.5242919922
client_230,2014-12-31T13:00:00Z,701.0063476562,754.6438598633,823.2998657227
client_230,2014-12-31T14:00:00Z,683.2632446289,724.9574584961,804.2378540039
client_230,2014-12-31T15:00:00Z,659.6430664062,721.8340454102,769.3710327148
client_230,2014-12-31T16:00:00Z,670.895324707,727.2219238281,775.9985961914
client_230,2014-12-31T17:00:00Z,647.6430053711,721.7670288086,767.2619018555
client_230,2014-12-31T18:00:00Z,713.4009399414,768.5076293945,821.0909423828
client_230,2014-12-31T19:00:00Z,713.9791870117,774.4591064453,826.5198364258
client_230,2014-12-31T20:00:00Z,695.6452026367,745.3180541992,805.5296630859
client_230,2014-12-31T21:00:00Z,655.176940918,704.2675170898,746.1110229492
client_230,2014-12-31T22:00:00Z,464.305847168,504.5333862305,557.1958007812
client_230,2014-12-31T23:00:00Z,329.8403625488,357.7780151367,402.2413330078
client_230,2015-01-01T00:00:00Z,291.7361450195,323.3969726562,353.9632263184
client_285,2014-12-30T13:00:00Z,149.3563537598,161.6796875,171.4200286865
client_285,2014-12-30T14:00:00Z,151.1587371826,160.4536895752,172.5762786865
client_285,2014-12-30T15:00:00Z,149.1854553223,160.3862457275,178.018661499
client_285,2014-12-30T16:00:00Z,147.9838104248,161.8213500977,179.5419616699
client_285,2014-12-30T17:00:00Z,153.3241729736,165.4326019287,179.7444610596
client_285,2014-12-30T18:00:00Z,155.6936798096,166.4102783203,179.7910919189
client_285,2014-12-30T19:00:00Z,155.7134857178,170.1204833984,182.3497314453
client_285,2014-12-30T20:00:00Z,148.3662567139,162.1932525635,175.8074951172
client_285,2014-12-30T21:00:00Z,138.3727264404,151.7396850586,166.1038665771
client_285,2014-12-30T22:00:00Z,128.6005096436,142.601776123,154.3815155029
client_285,2014-12-30T23:00:00Z,108.7873382568,120.0418395996,133.2080993652
client_285,2014-12-31T00:00:00Z,95.5793228149,103.103187561,112.8073196411
client_285,2014-12-31T01:00:00Z,86.8812561035,97.521812439,106.8943023682
client_285,2014-12-31T02:00:00Z,77.4415740967,86.1527175903,94.7660522461
client_285,2014-12-31T03:00:00Z,70.6472167969,76.8816223145,85.972694397
client_285,2014-12-31T04:00:00Z,69.9360198975,76.2454452515,84.0603179932
client_285,2014-12-31T05:00:00Z,69.5461959839,76.1149749756,83.0397872925
client_285,2014-12-31T06:00:00Z,69.1639785767,76.263381958,83.0404815674
client_285,2014-12-31T07:00:00Z,105.7621459961,118.3736801147,127.869354248
client_285,2014-12-31T08:00:00Z,117.3102416992,131.0200958252,144.1328582764
client_285,2014-12-31T09:00:00Z,129.3321685791,145.4979553223,164.094329834
client_285,2014-12-31T10:00:00Z,141.6459350586,160.7337799072,182.2624511719
client_285,2014-12-31T11:00:00Z,143.3389892578,161.6941223145,184.5019378662
client_285,2014-12-31T12:00:00Z,146.7840881348,161.8244628906,182.7417449951
client_285,2014-12-31T13:00:00Z,142.2943572998,161.456817627,178.0532836914
client_285,2014-12-31T14:00:00Z,140.8017578125,158.455078125,176.2416381836
client_285,2014-12-31T15:00:00Z,139.224319458,157.8554229736,178.2333984375
client_285,2014-12-31T16:00:00Z,141.9915771484,160.3218688965,181.4447174072
client_285,2014-12-31T17:00:00Z,140.936920166,158.0331573486,181.3302612305
client_285,2014-12-31T18:00:00Z,142.011932373,157.0259857178,180.5464019775
client_285,2014-12-31T19:00:00Z,139.9355163574,156.2766723633,176.9171142578
client_285,2014-12-31T20:00:00Z,132.2657012939,145.0400848389,159.7295837402
client_285,2014-12-31T21:00:00Z,116.1192169189,134.3491668701,148.0122680664
client_285,2014-12-31T22:00:00Z,109.2894515991,122.7425918579,133.3157043457
client_285,2014-12-31T23:00:00Z,88.4952011108,101.2646255493,114.9415588379
client_285,2015-01-01T00:00:00Z,73.7456893921,83.9827804565,95.8204498291
client_35,2014-12-30T13:00:00Z,13.7624473572,32.2322998047,50.5844497681
client_35,2014-12-30T14:00:00Z,7.8503074646,25.8257274628,41.4586410522
client_35,2014-12-30T15:00:00Z,18.6039352417,30.7841186523,41.2415924072
client_35,2014-12-30T16:00:00Z,13.6771812439,29.9026603699,44.3711853027
client_35,2014-12-30T17:00:00Z,18.6767807007,30.9551353455,43.556098938
client_35,2014-12-30T18:00:00Z,13.0836448669,30.2048912048,46.2479667664
client_35,2014-12-30T19:00:00Z,6.746131897,24.7494316101,46.4797935486
client_35,2014-12-30T20:00:00Z,5.606086731,22.5231609344,34.9572525024
client_35,2014-12-30T21:00:00Z,8.4096689224,20.2481479645,31.6645431519
client_35,2014-12-30T22:00:00Z,7.3864388466,17.8117771149,26.9960269928
client_35,2014-12-30T23:00:00Z,8.9521150589,16.3193397522,24.1059417725
client_35,2014-12-31T00:00:00Z,9.425110817,16.6128997803,24.0890865326
client_35,2014-12-31T01:00:00Z,11.2205572128,17.0473308563,24.7190361023
client_35,2014-12-31T02:00:00Z,12.3765993118,17.4488010406,23.6466789246
client_35,2014-12-31T03:00:00Z,13.0177488327,17.0698547363,23.6092777252
client_35,2014-12-31T04:00:00Z,11.5520219803,16.2089443207,21.2386608124
client_35,2014-12-31T05:00:00Z,13.0815048218,17.0088939667,22.8414897919
client_35,2014-12-31T06:00:00Z,11.8197088242,16.1184310913,22.287694931
client_35,2014-12-31T07:00:00Z,13.4984874725,17.166557312,22.0638122559
client_35,2014-12-31T08:00:00Z,18.1760845184,23.5845241547,30.0139503479
client_35,2014-12-31T09:00:00Z,18.7499198914,27.8550872803,38.4337081909
client_35,2014-12-31T10:00:00Z,14.4577884674,29.149230957,46.9000434875
client_35,2014-12-31T11:00:00Z,0.1167507172,25.3289833069,48.5455627441
client_35,2014-12-31T12:00:00Z,3.2570743561,24.6856994629,54.0527038574
client_35,2014-12-31T13:00:00Z,9.5554180145,24.701877594,46.0989227295
client_35,2014-12-31T14:00:00Z,6.6588153839,23.8219165802,44.6491851807
client_35,2014-12-31T15:00:00Z,-2.634262085,26.128988266,43.0080375671
client_35,2014-12-31T16:00:00Z,-8.2789001465,23.3513660431,45.341835022
client_35,2014-12-31T17:00:00Z,5.0736942291,26.4561424255,49.6680793762
client_35,2014-12-31T18:00:00Z,-0.279088974,21.317117691,40.1120872498
client_35,2014-12-31T19:00:00Z,-1.2577133179,20.1700839996,48.2134857178
client_35,2014-12-31T20:00:00Z,3.1334242821,18.4080200195,31.8527393341
client_35,2014-12-31T21:00:00Z,8.0615711212,17.6242218018,33.6968383789
client_35,2014-12-31T22:00:00Z,8.2774419785,17.7361831665,27.4664535522
client_35,2014-12-31T23:00:00Z,9.7404146194,17.2782382965,26.4348373413
client_35,2015-01-01T00:00:00Z,6.259759903,16.1134033203,23.0879001617
client_349,2014-12-30T13:00:00Z,881.2473754883,958.5197143555,1048.3004150391
client_349,2014-12-30T14:00:00Z,880.947265625,949.4952392578,1039.9591064453
client_349,2014-12-30T15:00:00Z,890.9095458984,982.8485717773,1069.6721191406
client_349,2014-12-30T16:00:00Z,857.6864624023,964.0036010742,1056.0659179688
client_349,2014-12-30T17:00:00Z,876.3798217773,967.1976928711,1048.4294433594
client_349,2014-12-30T18:00:00Z,911.7915039062,1008.0598144531,1098.01171875
client_349,2014-12-30T19:00:00Z,891.1990966797,1017.3526611328,1106.1799316406
client_349,2014-12-30T20:00:00Z,866.9358520508,979.7311401367,1066.6798095703
client_349,2014-12-30T21:00:00Z,840.8751831055,929.7060546875,994.4020996094
client_349,2014-12-30T22:00:00Z,687.5612182617,740.6852416992,800.6704711914
client_349,2014-12-30T23:00:00Z,542.3365478516,580.0651245117,622.3483886719
client_349,2014-12-31T00:00:00Z,214.9823608398,258.0701599121,297.9580688477
client_349,2014-12-31T01:00:00Z,159.6156463623,187.4014282227,214.3161621094
client_349,2014-12-31T02:00:00Z,144.1719970703,171.0626373291,191.993347168
client_349,2014-12-31T03:00:00Z,149.0585021973,165.58934021,190.9806365967
client_349,2014-12-31T04:00:00Z,149.1556243896,165.6280822754,185.8327178955
client_349,2014-12-31T05:00:00Z,149.1061248779,167.230758667,188.0178527832
client_349,2014-12-31T06:00:00Z,154.0039672852,175.4611206055,190.8647918701
client_349,2014-12-31T07:00:00Z,194.9817657471,218.0224304199,236.0717163086
client_349,2014-12-31T08:00:00Z,205.7500915527,235.5723724365,264.5823974609
client_349,2014-12-31T09:00:00Z,317.938293457,350.5076293945,390.4733581543
client_349,2014-12-31T10:00:00Z,546.346862793,624.7554321289,710.6572265625
client_349,2014-12-31T11:00:00Z,814.2985839844,961.8349609375,1084.6929931641
client_349,2014-12-31T12:00:00Z,761.1766357422,938.7211303711,1075.4822998047
client_349,2014-12-31T13:00:00Z,783.6484375,933.0621337891,1072.6505126953
client_349,2014-12-31T14:00:00Z,757.3753051758,872.1163330078,1033.3707275391
client_349,2014-12-31T15:00:00Z,760.662109375,886.6220092773,1036.5152587891
client_349,2014-12-31T16:00:00Z,759.9862670898,893.9222412109,1069.1340332031
client_349,2014-12-31T17:00:00Z,820.8678588867,949.1596679688,1090.1302490234
client_349,2014-12-31T18:00:00Z,846.8085327148,961.5687866211,1122.9172363281
client_349,2014-12-31T19:00:00Z,806.0464477539,914.6101074219,1056.2211914062
client_349,2014-12-31T20:00:00Z,743.5142822266,874.5183105469,1003.9067382812
client_349,2014-12-31T21:00:00Z,652.9027709961,752.5993652344,889.2913818359
client_349,2014-12-31T22:00:00Z,471.0674743652,554.6846313477,667.971862793
client_349,2014-12-31T23:00:00Z,372.7939453125,434.1891784668,503.0595397949
client_349,2015-01-01T00:00:00Z,151.6431427002,188.9626312256,240.9430541992
